"Country ";"Short";"League ";"Hour";"Status";"Home Team";"Result Home";"Result Visitor";"Visitor Team";"Result Home HT";"Result Visitor HT";"Casa";"Fora";"Casa";"Fora";"Global";"Global";"Global";"Global";"Global";"Global";"Global";"Global";"Casa";"Fora";"Casa";"Fora"
"Belarus";"BLR";"Vysshaya Liga Women";"28-06-2026 12:00";"NS";"Vitebsk W";"";"";"Belshina W";"";"";"0.5";"0.6";"0.2";"1.2";"1.2";"1.4";"20";"10";"0";"0";"1.4";"1.2";"0.2";"1.2";"0.5";"0.6"
"China";"CHN";"Super League Women";"28-06-2026 05:00";"FT";"Shaanxi Chang AN Athletic FC W";"0";"0";"Sichuan W";"0";"0";"0.2";"1";"0.4";"0.2";"0.9";"1.2";"12";"0";"0";"0";"1.1";"0.9";"0.4";"0.2";"0.2";"1"
"China";"CHN";"Super League Women";"28-06-2026 08:00";"FT";"Liaoning Shenbei Hefeng W";"1";"0";"Changchun Dazhong Zhiye W";"0";"0";"0.9";"0.9";"0.7";"1.2";"1.8";"1.2";"35";"15";"10";"0";"1.1";"1.8";"0.7";"1.2";"0.9";"0.9"
"China";"CHN";"Super League Women";"28-06-2026 08:35";"FT";"Shanghai RCB W";"2";"1";"Jiangsu W";"2";"0";"0.2";"1.3";"0.8";"0.9";"1.6";"1.2";"22";"7";"0";"0";"1.1";"1.6";"0.8";"0.9";"0.2";"1.3"
"China";"CHN";"Super League Women";"28-06-2026 08:35";"FT";"Shandong Sports Lottery W";"1";"0";"Zhejiang Hangzhou W";"1";"0";"1.3";"0.1";"0.6";"0.6";"1.3";"1.2";"16";"6";"0";"0";"1.1";"1.3";"0.6";"0.6";"1.3";"0.1"
"Europe";"EUR";"Euro U19 Women";"28-06-2026 09:00";"FT";"Switzerland U19 W";"2";"2";"Spain U19 W";"1";"1";"0.7";"0.8";"1.9";"1.8";"2.6";"";"58";"21";"16";"6";"";"2.6";"1.9";"1.8";"0.7";"0.8"
"Europe";"EUR";"Euro U19 Women";"28-06-2026 12:00";"NS";"Austria U19 W";"";"";"Iceland U19 W";"";"";"1";"0.7";"1.3";"1.2";"2.1";"";"36";"14";"7";"7";"";"2";"1.3";"1.1";"1";"0.7"
"Finland";"FIN";"Kansallinen Liiga Women";"28-06-2026 11:00";"INPLAY_1ST_HALF";"Åland United W";"0";"0";"HPS W";"0";"0";"1.7";"1.3";"1.7";"1.9";"3.3";"2.4";"66";"48";"34";"15";"2.4";"3.3";"1.7";"1.9";"1.7";"1.3"
"Finland";"FIN";"Ykkönen Women";"28-06-2026 09:00";"FT";"HJS W";"2";"3";"TPS W";"1";"1";"1.1";"0.8";"0.9";"1.2";"2";"1.7";"40";"6";"0";"0";"1.7";"1.9";"0.9";"1.1";"1";"0.8"
"Iceland";"ISL";"2. Deild Women";"28-06-2026 13:00";"NS";"Afturelding W";"";"";"Dalvík / Reynir W";"";"";"1.5";"1.5";"0.5";"1.5";"2.5";"2.1";"50";"25";"0";"0";"2";"2.2";"0.5";"1.5";"1.5";"1"
"Latvia";"LVA";"Women League";"28-06-2026 08:00";"FT";"Riga W";"22";"0";"Rēzeknes / BJSS";"9";"0";"";"";"";"";"";"0";"";"";"";"";"0";"";"";"";"";""
"Latvia";"LVA";"Women League";"28-06-2026 12:00";"NS";"Iecava / Olaine W";"";"";"Auda W";"";"";"";"";"";"";"";"0";"";"";"";"";"0";"";"";"";"";""
"Northern Ireland";"NIR";"Premiership Women";"28-06-2026 11:00";"INPLAY_1ST_HALF";"Glentoran BU W";"1";"0";"Derry City W";"1";"0";"0.6";"1.2";"0.9";"1.6";"2.1";"1.3";"27";"20";"10";"0";"1.2";"2";"0.9";"1.4";"0.6";"1.2"
"Norway";"NOR";"1. Division Women";"28-06-2026 09:00";"FT";"Start W";"1";"0";"Arna-Bjørnar W";"0";"0";"0.5";"0.5";"0.5";"1.5";"1.5";"2";"12";"12";"12";"0";"1.9";"1.2";"0.5";"1.2";"0.5";"0.2"
"Norway";"NOR";"1. Division Women";"28-06-2026 09:00";"FT";"Kolbotn W";"0";"3";"Grei W";"0";"1";"0.9";"0.6";"1.5";"0.5";"1.8";"2";"38";"12";"0";"0";"1.9";"1.6";"1.5";"0.5";"0.8";"0.6"
"Norway";"NOR";"1. Division Women";"28-06-2026 09:00";"DELAYED";"Klepp W";"";"";"TIL 2020 W";"";"";"1.5";"1";"0.5";"1.5";"2.2";"2";"44";"38";"6";"0";"1.9";"1.7";"0.5";"0.5";"1.4";"1"
"Norway";"NOR";"Cup Women";"28-06-2026 09:00";"INPLAY_ET";"Stabæk W";"2";"2";"Fortuna Ålesund W";"1";"1";"1.1";"1.2";"0.9";"0.8";"2";"1.6";"30";"12";"0";"0";"1.5";"2";"0.8";"0.8";"1.1";"1.2"
"New Zealand";"NZL";"National League Women";"28-06-2026 00:00";"FT";"Western Springs W";"0";"2";"Ellerslie W";"";"";"";"0";"";"0.5";"";"2.8";"";"";"";"";"2.5";"";"";"0.5";"";"0"
"Russia";"RUS";"Premier League Women";"28-06-2026 03:00";"FT";"Yenisey W";"0";"0";"Krasnodar W";"0";"0";"1";"1.7";"0.6";"2";"2.7";"2.6";"41";"26";"16";"16";"2.5";"2.4";"0.6";"1.9";"0.9";"1.6"
"Thailand";"THA";"Thai Women's League 1";"28-06-2026 05:00";"AWAITING_UPDATES";"MH Nakhonsi W";"";"";"Chonburi Sports School W";"";"";"1.3";"0.2";"0.7";"0.8";"1.5";"1.3";"16";"16";"0";"0";"1.3";"1.5";"0.7";"0.8";"1.3";"0.2"
"Thailand";"THA";"Thai Women's League 1";"28-06-2026 05:00";"AWAITING_UPDATES";"Nakhon Sawan W";"";"";"Kasem Bundit Uni W";"";"";"";"0.8";"";"1";"";"1.3";"";"";"";"";"1.3";"";"";"1";"";"0.8"
"Thailand";"THA";"Thai Women's League 1";"28-06-2026 05:00";"AWAITING_UPDATES";"BGC Asian Scholars W";"";"";"Chonburi FA W";"";"";"";"0.3";"";"1";"";"1.3";"";"";"";"";"1.3";"";"";"1";"";"0.3"
"Thailand";"THA";"Thai Women's League 1";"28-06-2026 06:00";"FT";"Burirat Academy W";"2";"0";"Bangkok W";"1";"0";"0.5";"1";"0";"0.5";"1";"1.3";"0";"0";"0";"0";"1.3";"1";"0";"0.5";"0.5";"1"
"World";"WOR";"Club Friendlies 3";"28-06-2026 04:30";"FT";"Katowice";"2";"0";"Arka Gdynia";"2";"0";"1.3";"1.7";"1.8";"2";"3.4";"2.1";"63";"47";"31";"16";"2";"3.2";"1.6";"1.9";"1.3";"1.7"
"World";"WOR";"Club Friendlies 3";"28-06-2026 05:30";"FT";"Odra Opole";"0";"0";"Žilina";"0";"0";"1.4";"1.6";"2";"2.3";"3.6";"2.1";"80";"60";"30";"15";"2";"3.6";"1.9";"2.3";"1.4";"1.6"
"World";"WOR";"Club Friendlies 3";"28-06-2026 05:30";"AWAITING_UPDATES";"Slovácko";"";"";"Prostějov";"";"";"2.2";"1.8";"1.3";"1.1";"3.2";"2.1";"65";"40";"20";"15";"2";"3.1";"1.3";"1.1";"2";"1.8"
"World";"WOR";"Club Friendlies 3";"28-06-2026 08:00";"FT";"Brøndby IF";"8";"1";"Hvidovre";"4";"1";"2.8";"1.7";"2.9";"1.3";"4.4";"2.1";"85";"60";"40";"25";"2";"4.2";"2.7";"1.2";"2.7";"1.7"
"World";"WOR";"Club Friendlies 3";"28-06-2026 09:00";"FT";"Hallescher FC";"1";"2";"Górnik Zabrze";"0";"0";"2.5";"1.3";"2";"2.9";"4.4";"2.1";"58";"53";"47";"42";"2";"4";"2";"2.8";"2";"1.3"
"World";"WOR";"Club Friendlies 3";"28-06-2026 09:00";"FT";"AIK";"3";"2";"Västerås SK";"2";"1";"3.2";"1.2";"1.7";"2.1";"4.1";"2.1";"75";"65";"40";"20";"2";"4.1";"1.7";"2.1";"3.2";"1.1"
"World";"WOR";"Club Friendlies 3";"28-06-2026 09:30";"TBA";"Barockstadt Fulda-Lehnerz";"";"";"SV Steinbach";"";"";"";"";"";"";"";"2.1";"";"";"";"";"2";"";"";"";"";""
"World";"WOR";"Club Friendlies 3";"28-06-2026 10:00";"CANCELLED";"Vorwarts-Wacker 04";"";"";"Drochtersen / Assel";"";"";"";"";"";"";"";"2.1";"";"";"";"";"2";"";"";"";"";""
"World";"WOR";"Club Friendlies 3";"28-06-2026 10:00";"INPLAY_2ND_HALF";"Krylya Sovetov";"1";"1";"Neftekhimik";"0";"1";"2.6";"1.7";"2.1";"1.4";"3.9";"2.1";"74";"46";"41";"36";"2";"3.8";"2.1";"1.4";"2.4";"1.7"
"World";"WOR";"Club Friendlies 3";"28-06-2026 10:30";"INPLAY_1ST_HALF";"Nijlen";"0";"1";"Koninklijke Lierse Sportkring";"0";"1";"";"2";"";"2.7";"";"2.1";"";"";"";"";"2";"";"";"2.5";"";"1.8"
"World";"WOR";"Club Friendlies 3";"28-06-2026 10:45";"INPLAY_1ST_HALF";"Molde";"0";"1";"Bodø / Glimt";"0";"1";"1.7";"0.3";"1.5";"1.9";"2.7";"2.1";"50";"30";"5";"5";"2";"2.6";"1.5";"1.7";"1.6";"0.3"
"World";"WOR";"Club Friendlies 3";"28-06-2026 12:00";"NS";"Wieczysta Kraków";"";"";"Dynamo Kyiv";"";"";"1.7";"1.6";"2";"1.8";"3.6";"2.1";"85";"45";"20";"5";"2";"3.5";"2";"1.8";"1.6";"1.6"
"World";"WOR";"Club Friendlies 3";"28-06-2026 13:00";"AWAITING_UPDATES";"Olimpija";"";"";"Čukarički";"";"";"2.8";"2.8";"3";"1.5";"5";"2.1";"90";"85";"60";"35";"2";"4.8";"2.8";"1.4";"2.8";"2.6"
"World";"WOR";"Club Friendlies 3";"28-06-2026 18:00";"NS";"NY Cosmos";"";"";"Santos Laguna";"";"";"3.1";"3.1";"2.8";"2.2";"5.6";"2.1";"100";"90";"70";"50";"2";"5.2";"2.6";"2";"2.9";"2.9"
"World";"WOR";"Club Friendlies 3";"28-06-2026 21:00";"NS";"Odense BK";"";"";"Kolding IF";"";"";"0.9";"1.3";"0.8";"1.3";"2.2";"2.1";"50";"10";"0";"0";"2";"2";"0.8";"1.3";"0.7";"1.3"
"World";"WOR";"Club Friendlies 3";"28-06-2026 21:00";"NS";"Crvena Zvezda";"";"";"Slovan Bratislava";"";"";"1.9";"1.8";"3.1";"2.7";"4.8";"2.1";"75";"65";"50";"25";"2";"4.6";"2.9";"2.6";"1.8";"1.8"
"World";"WOR";"Club Friendlies Women";"28-06-2026 20:00";"NS";"Portland Thorns W";"";"";"San Diego Wave W";"";"";"0.9";"1.3";"1.4";"2";"2.8";"1";"55";"30";"20";"5";"0.9";"2.8";"1.4";"2";"0.9";"1.3"
"Peru";"PER";"Copa de La Liga";"28-06-2026 15:00";"NS";"Alianza Lima";"";"";"Alianza Atlético";"";"";"1.8";"2.4";"1.9";"2.6";"4.4";"5.8";"85";"80";"40";"25";"5.4";"4";"1.7";"2.3";"1.8";"2.3"
"Peru";"PER";"Copa de La Liga";"28-06-2026 15:00";"NS";"César Vallejo";"";"";"Carlos Mannucci";"";"";"2.9";"2.1";"2.2";"2.4";"4.8";"5.8";"95";"65";"50";"30";"5.4";"4.4";"2.1";"2.2";"2.7";"1.8"
"Peru";"PER";"Copa de La Liga";"28-06-2026 17:15";"NS";"Los Chankas";"";"";"Santos";"";"";"2.4";"3";"2.5";"2.8";"5.4";"5.8";"82";"82";"68";"35";"5.4";"4.9";"2.4";"2.2";"2.3";"2.9"
"Peru";"PER";"Copa de La Liga";"28-06-2026 20:00";"NS";"Cusco FC";"";"";"Cienciano";"";"";"2.8";"2.8";"2.2";"3.1";"5.4";"5.8";"95";"85";"60";"40";"5.4";"5.1";"2.2";"2.8";"2.8";"2.4"
"South Africa";"RSA";"Super League Women";"28-06-2026 04:00";"AWAITING_UPDATES";"Stellenbosch W";"";"";"Copperbelt Ladies W";"";"";"";"1.5";"";"2";"";"2.4";"";"";"";"";"2.4";"";"";"1.8";"";"1.5"
"South Africa";"RSA";"Super League Women";"28-06-2026 07:00";"FT";"Ramatlaohle Ladies W";"1";"1";"University of Fort Hare W";"1";"1";"";"0.5";"";"0.5";"";"2.4";"";"";"";"";"2.4";"";"";"0.5";"";"0.5"
"South Africa";"RSA";"Super League Women";"28-06-2026 10:00";"INPLAY_2ND_HALF";"City Lads W";"0";"2";"First Touch W";"0";"2";"1.5";"1.5";"1";"1.5";"2.8";"2.4";"50";"25";"25";"0";"2.4";"2.8";"1";"1.5";"1.5";"1.5"
