"Country ";"Short";"League ";"Hour";"Status";"Home Team";"Result Home";"Result Visitor";"Visitor Team";"Odds";"Odds";"Casa | Fora";"Casa | Fora";"Global";"Casa | Fora";"Casa | Fora";"Casa | Fora";"Casa | Fora";"Global";"Casa | Fora";"Global";"Casa | Fora";"Casa | Fora";"Casa | Fora";"Casa | Fora";"Casa | Fora";"Casa | Fora";"Casa | Fora";"Casa | Fora";"Global";"Casa | Fora";"Casa | Fora";"Global";"Casa | Fora";"Casa | Fora";"Casa | Fora";"Casa | Fora";"Casa | Fora";"Global";"Casa | Fora";"Casa | Fora";"Casa | Fora";"Casa | Fora";"Global";"Global"
"World";"WOR";"Club Friendlies 3";"30-06-2026 21:00";"NS";"KAMAZ";"";"";"Neftekhimik";"";"";"80 | 70";"20 | 37";"";"49 | 49";"1.3 | 1.3";"45 | 60";"10.5 | 6.4";"10";"20 | 30";"50";"30 | 30";"40 | 40";"30 | 30";"43 | 43";"70 | 70";"60 | 60";"70 | 70";"0x0 | 2x0";"13.8";"0.6 | 1.1";"0.7 | 1";"1.7";"52 | 46";"1 | 2";"10 | 10";"6.3 | 7";"6.9 | 7.3";"7.2";"3.3 | 4.2";"2.7 | 4.2";"2.3 | 1.9";"1.9 | 1.3";"3.7";"2.1"
"World";"WOR";"Club Friendlies 3";"30-06-2026 21:00";"NS";"Celje";"";"";"Hajduk Split";"";"";"80 | 70";"92 | 61";"";"55 | 48";"2.4 | 1.8";"62 | 49";"4.4 | 4.3";"";"";"";"80 | 50";"0 | 30";"20 | 20";"80 | 60";"80 | 80";"100 | 70";"20 | 50";"2x0 | 0x1";"22.1";"2.7 | 1.8";"0.7 | 1";"3.1";"59 | 53";"1 | 2";"10 | 10";"11.8 | 9.5";"10.9 | 12";"9.4";"3.6 | 3.9";"6.6 | 4.6";"1.9 | 1.4";"1.9 | 1.2";"3.2";"2.1"
"World";"WOR";"Club Friendlies 3";"30-06-2026 21:00";"NS";"KSC Lokeren";"";"";"Oudenaarde";"";"";"52 | 56";"61 | 41";"";"55 | 49";"1.3 | 1.2";"56 | 46";"5.3 | 11.7";"4";"25 | 25";"50";"30 | 30";"40 | 30";"30 | 40";"43 | 40";"70 | 60";"60 | 70";"70 | 70";"1x1 | 0x1";"26.3";"1.8 | 1.2";"1.5 | 1.4";"3";"54 | 41";"1 | 2";"10 | 10";"13.9 | 14";"12.7 | 12";"9";"4.9 | 3";"4.1 | 6";"2.5 | 2";"2.5 | 1.5";"4.2";"2.1"
"World";"WOR";"Club Friendlies 3";"30-06-2026 21:00";"NS";"ŁKS Łódź";"";"";"Stal Mielec";"";"";"60 | 56";"71 | 68";"";"53 | 49";"1.8 | 1.6";"56 | 52";"6.1 | 5.2";"10";"60 | 20";"20";"50 | 50";"30 | 10";"20 | 40";"60 | 53";"80 | 60";"70 | 90";"50 | 50";"2x2 | 1x3";"23";"2.1 | 2";"1.3 | 1.4";"3.4";"51 | 50";"1 | 2";"10 | 10";"12.9 | 10.4";"10.4 | 12.2";"8.6";"4.2 | 3.7";"5.1 | 4.3";"1.2 | 1";"1.4 | 1.8";"2.7";"2.1"
"World";"WOR";"Club Friendlies 3";"30-06-2026 21:00";"NS";"Krylya Sovetov";"";"";"Sokol Saratov";"";"";"49 | 42";"54 | 20";"";"40 | 36";"1.2 | 1";"38 | 30";"4.9 | 8.3";"4";"50 | 0";"50";"30 | 30";"30 | 10";"40 | 60";"40 | 33";"60 | 40";"70 | 90";"70 | 70";"1x1 | 0x1";"19.2";"1.6 | 0.6";"1.6 | 1.8";"2.8";"44 | 42";"1 | 2";"10 | 10";"10.7 | 5";"14.2 | 8.6";"7";"4.2 | 2.6";"4.6 | 2.6";"2.6 | 2.4";"2.4 | 1.5";"4.4";"2.1"
"World";"WOR";"Club Friendlies 3";"30-06-2026 21:00";"NS";"Pardubice";"";"";"Žilina";"";"";"66 | 60";"44 | 48";"";"51 | 47";"1.7 | 1.2";"47 | 42";"7.7 | 6.6";"";"";"";"50 | 30";"20 | 30";"30 | 40";"57 | 40";"70 | 60";"80 | 70";"50 | 70";"2x1 | 1x0";"24.6";"1.3 | 1.4";"1.1 | 1.3";"2.6";"51 | 50";"1 | 2";"10 | 10";"11.8 | 11.1";"12.6 | 13.8";"9.5";"4.4 | 5.3";"4.3 | 5";"1.7 | 1.4";"1.9 | 2";"3.5";"2.1"
"World";"WOR";"Club Friendlies 3";"30-06-2026 21:00";"NS";"Rudeš";"";"";"Čukarički";"";"";"70 | 80";"68 | 27";"";"52 | 41";"2 | 1";"55 | 38";"6.2 | 8.2";"";"";"";"60 | 10";"20 | 70";"20 | 20";"67 | 33";"80 | 80";"80 | 30";"40 | 90";"1x1 | 0x0";"24";"2 | 0.8";"1 | 0.7";"2.2";"52 | 42";"1 | 2";"10 | 10";"12.3 | 9";"10 | 16.8";"8.4";"4.3 | 4.8";"5.1 | 2.7";"1.7 | 2.8";"2.7 | 1.2";"4.2";"2.1"
"World";"WOR";"Club Friendlies 3";"30-06-2026 21:00";"NS";"Zagłębie Lubin";"";"";"Podbrezová";"";"";"74 | 28";"27 | 31";"";"46 | 47";"1 | 0.7";"44 | 46";"11.1 | 10";"";"";"";"30 | 20";"10 | 10";"60 | 70";"33 | 23";"40 | 30";"90 | 90";"70 | 80";"0x1 | 2x0";"27";"0.8 | 0.9";"0.9 | 2.2";"2.4";"41 | 43";"1 | 2";"10 | 10";"12.4 | 11.7";"14.8 | 15.1";"7.9";"3.8 | 4.9";"3.1 | 4";"2.4 | 2.7";"1.7 | 2.7";"4.8";"2.1"
"World";"WOR";"Club Friendlies 3";"30-06-2026 21:00";"NS";"Arda";"";"";"Rilski Sportist";"";"";"56 | 84";"41 | 41";"";"";"1.4 | 2.2";"";"";"";"";"";"40 | 70";"20 | 10";"40 | 20";"47 | 73";"60 | 80";"80 | 90";"60 | 30";"0x2 | 0x1";"";"1.2 | 1.2";"1.4 | 0.6";"2.2";"";"1 | 2";"10 | 10";"";"";"";"";"";"";"";"";"2.1"
"World";"WOR";"Club Friendlies 3";"30-06-2026 21:00";"NS";"MTK";"";"";"Vasas";"1.44";"5.24";"66 | 74";"51 | 92";"1";"46 | 57";"1.5 | 2.4";"50 | 66";"6.4 | 4.6";"10";"60 | 30";"10";"30 | 80";"60 | 0";"10 | 20";"50 | 80";"90 | 80";"40 | 100";"70 | 20";"0x0 | 0x2";"23";"1.5 | 2.7";"1.1 | 0.9";"3.1";"48 | 56";"1 | 2";"10 | 10";"13.9 | 12.4";"13.2 | 6.6";"8.4";"3.4 | 2.5";"5 | 6";"1.3 | 1.8";"1.7 | 2.1";"3.4";"2.1"
"World";"WOR";"Club Friendlies 3";"30-06-2026 21:00";"NS";"Thes Sport";"";"";"Sint-Truiden";"";"";"42 | 66";"51 | 48";"";"53 | 56";"1.2 | 1.4";"61 | 49";"5.9 | 6.8";"3";"0 | 100";"0";"30 | 40";"30 | 20";"40 | 40";"40 | 47";"60 | 60";"70 | 80";"70 | 60";"1x1 | 0x0";"24.3";"1.5 | 1.4";"1.8 | 1.1";"2.9";"55 | 52";"1 | 2";"10 | 10";"8.9 | 12.9";"13 | 13.8";"8.8";"6 | 3.6";"3.8 | 4.2";"1.3 | 1.3";"1.3 | 1.8";"2.9";"2.1"
"World";"WOR";"Club Friendlies 3";"30-06-2026 21:00";"NS";"Odra Opole";"";"";"Pardubice";"";"";"74 | 66";"27 | 44";"";"42 | 51";"1.4 | 1.7";"44 | 47";"12.9 | 7.7";"";"";"";"40 | 50";"20 | 20";"40 | 30";"47 | 57";"60 | 70";"80 | 80";"60 | 50";"0x2 | 1x2";"25.2";"0.8 | 1.3";"0.9 | 1.1";"2";"50 | 51";"1 | 2";"10 | 10";"10.3 | 11.8";"15.8 | 12.6";"8.3";"4.1 | 4.4";"3.8 | 4.3";"1.4 | 1.7";"1.7 | 1.9";"3.4";"2.1"
"World";"WOR";"Club Friendlies 3";"30-06-2026 21:00";"NS";"Correcaminos UAT";"";"";"Necaxa";"";"";"35 | 56";"41 | 34";"";"47 | 44";"0.8 | 0.9";"46 | 39";"7.6 | 8.8";"10";"10 | 50";"40";"20 | 20";"20 | 30";"60 | 50";"27 | 30";"40 | 50";"80 | 70";"80 | 80";"1x3 | 0x0";"26";"1.2 | 1";"2 | 1.4";"2.8";"45 | 49";"1 | 2";"10 | 10";"9.1 | 11.1";"14.7 | 17.1";"9";"6.4 | 5.1";"3.2 | 3.2";"3.3 | 2.8";"3.2 | 1.9";"5.6";"2.1"
"World";"WOR";"Club Friendlies 3";"30-06-2026 21:00";"NS";"Mačva Šabac";"";"";"Novi Pazar";"";"";"84 | 28";"41 | 34";"";"58 | 47";"2 | 0.6";"45 | 48";"7.8 | 8.1";"4";"25 | 50";"25";"60 | 10";"20 | 30";"20 | 60";"67 | 20";"80 | 40";"80 | 70";"40 | 90";"0x2 | 2x0";"19";"1.2 | 1";"0.6 | 2.2";"2.5";"53 | 49";"1 | 2";"10 | 10";"9.3 | 11.6";"5.9 | 11.2";"7.3";"2.3 | 3.6";"4.5 | 4.2";"2.7 | 2.3";"2.3 | 1.9";"4.6";"2.1"
"World";"WOR";"Club Friendlies 3";"30-06-2026 21:00";"NS";"Botev Plovdiv";"";"";"Spartak Varna";"";"";"70 | 63";"65 | 37";"";"57 | 46";"1.6 | 1.4";"60 | 46";"6.5 | 8.6";"10";"50 | 40";"10";"50 | 40";"10 | 20";"40 | 40";"53 | 47";"60 | 60";"90 | 80";"50 | 60";"1x2 | 2x1";"21.8";"1.9 | 1.1";"1 | 1.2";"2.6";"55 | 48";"1 | 2";"10 | 10";"12.4 | 9.5";"8.5 | 13.2";"10.2";"3.8 | 6.3";"6 | 4.3";"2.3 | 2.6";"1.5 | 2.6";"4.5";"2.1"
"World";"WOR";"Club Friendlies 3";"30-06-2026 21:00";"NS";"Chrobry Głogów";"";"";"Falubaz Zielona Góra";"";"";"56 | 100";"41 | 61";"";"46 | 58";"1.2 | 2.3";"43 | 57";"8.2 | 7.3";"";"";"";"30 | 70";"30 | 20";"40 | 10";"40 | 77";"60 | 90";"70 | 80";"70 | 30";"1x1 | 0x0";"22.1";"1.2 | 1.8";"1.4 | 0.4";"2.4";"48 | 56";"1 | 2";"10 | 10";"9.8 | 13.2";"13 | 8.1";"7.8";"4.3 | 2.2";"3.8 | 5.4";"1.8 | 1.7";"1.7 | 2.4";"3.8";"2.1"
"World";"WOR";"Club Friendlies 3";"30-06-2026 21:00";"NS";"Katowice";"";"";"Piast Gliwice";"";"";"60 | 49";"92 | 44";"";"48 | 57";"1.8 | 0.9";"49 | 60";"4.4 | 8.8";"10";"10 | 40";"50";"40 | 20";"60 | 30";"0 | 50";"60 | 30";"100 | 50";"40 | 70";"60 | 80";"1x1 | 2x0";"27.4";"2.7 | 1.3";"1.3 | 1.6";"3.4";"45 | 56";"1 | 2";"10 | 10";"14 | 15.9";"16.6 | 8.2";"10.2";"4.9 | 3.9";"6.6 | 5.2";"1.2 | 2.3";"1.8 | 1.5";"3.4";"2.1"
"World";"WOR";"Club Friendlies 3";"30-06-2026 21:00";"NS";"Katowice";"";"";"Miedź Legnica";"";"";"60 | 60";"92 | 31";"";"48 | 52";"1.8 | 1.4";"49 | 61";"4.4 | 16.1";"10";"20 | 50";"30";"40 | 40";"60 | 20";"0 | 40";"60 | 47";"100 | 60";"40 | 80";"60 | 60";"1x1 | 0x1";"28.1";"2.7 | 0.9";"1.3 | 1.3";"3.1";"45 | 52";"1 | 2";"10 | 10";"14 | 14.5";"16.6 | 11.1";"9.6";"4.9 | 4.3";"6.6 | 3.5";"1.2 | 1.2";"1.8 | 2.1";"3.2";"2.1"
"World";"WOR";"Club Friendlies 3";"30-06-2026 21:00";"NS";"Viktoria Plzeň";"";"";"Spartak Trnava";"";"";"74 | 66";"58 | 51";"";"60 | 52";"1.8 | 1.6";"59 | 42";"7.9 | 6.2";"";"";"";"50 | 50";"30 | 10";"20 | 40";"60 | 53";"80 | 60";"70 | 90";"50 | 50";"0x0 | 0x3";"25.4";"1.7 | 1.5";"0.9 | 1.1";"2.6";"58 | 54";"1 | 2";"10 | 10";"17.9 | 11.9";"9.6 | 11.5";"8.7";"3.2 | 3.6";"6.6 | 4";"1.2 | 3.3";"2 | 2.3";"4.4";"2.1"
"World";"WOR";"Club Friendlies 3";"30-06-2026 21:00";"CANCELLED";"Arsenal Česká Lípa";"";"";"Erzgebirge Aue";"";"";"66 | 49";"100 | 71";"";"63 | 40";"2.7 | 1.6";"62 | 39";"3.4 | 4.5";"";"";"";"90 | 40";"0 | 40";"10 | 20";"90 | 53";"90 | 80";"100 | 60";"10 | 60";"3x2 | 2x2";"20.6";"3.3 | 2.1";"1.1 | 1.6";"4.1";"58 | 43";"1 | 2";"10 | 10";"11.3 | 9.4";"6 | 14.5";"9.4";"2.6 | 5.8";"5.6 | 4.9";"1.2 | 1.5";"1.8 | 1.4";"3";"2.1"
"World";"WOR";"Club Friendlies 3";"30-06-2026 21:00";"CANCELLED";"Baník Ostrava";"";"";"Hanácká";"";"";"74 | 84";"54 | 51";"";"58 | 48";"1.3 | 1.8";"54 | 42";"6.7 | 5.9";"4";"75 | 0";"25";"40 | 50";"10 | 30";"50 | 20";"43 | 60";"50 | 80";"90 | 70";"60 | 50";"1x2 | 0x2";"19.7";"1.6 | 1.5";"0.9 | 0.6";"2.3";"55 | 47";"1 | 2";"10 | 10";"14.8 | 8.9";"7.3 | 8.4";"7.6";"2.9 | 3.5";"5.3 | 3.6";"1.7 | 2.1";"2.5 | 1.5";"3.9";"2.1"
"Brazil";"BRA";"Brasileiro U17";"30-06-2026 15:00";"NS";"Vitória U17";"";"";"Vasco da Gama U17";"";"";"42 | 63";"14 | 41";"";"";"0.6 | 1.5";"";"";"";"";"";"20 | 40";"0 | 30";"80 | 30";"20 | 50";"20 | 70";"100 | 70";"80 | 60";"0x1 | 0x1";"";"0.4 | 1.2";"1.8 | 1.2";"2.3";"";"18 | 13";"5 | 10";"";"";"";"";"";"";"";"";""
"Brazil";"BRA";"Brasileiro U17";"30-06-2026 15:00";"NS";"Botafogo U17";"";"";"Atlético Mineiro U17";"";"";"0 | 52";"34 | 68";"";"";"0.6 | 1.6";"";"";"3";"0 | 33";"67";"10 | 40";"30 | 40";"60 | 20";"20 | 53";"40 | 80";"70 | 60";"90 | 60";"1x1 | 1x1";"";"1 | 2";"3 | 1.5";"3.8";"";"17 | 12";"10 | 10";"";"";"";"";"";"";"";"";""
"Brazil";"BRA";"Brasileiro U17";"30-06-2026 15:00";"NS";"Santos U17";"";"";"Corinthians U17";"";"";"38 | 70";"34 | 92";"";"";"1.1 | 2";"";"10.8 | 4.4";"5";"40 | 60";"0";"30 | 60";"20 | 20";"50 | 20";"37 | 67";"50 | 80";"80 | 80";"70 | 40";"1x0 | 1x1";"27.5";"1 | 2.7";"1.9 | 1";"3.3";"56 | 46";"11 | 4";"10 | 10";"16 | 15.8";"10.2 | 13";"10.6";"5.2 | 5.4";"5 | 5.6";"";"";"";""
"Brazil";"BRA";"Brasileiro U17";"30-06-2026 15:00";"NS";"Flamengo U17";"";"";"Juventude U17";"";"";"56 | 38";"41 | 37";"";"";"0.8 | 1";"";"";"";"";"";"20 | 30";"20 | 10";"60 | 60";"27 | 33";"40 | 40";"80 | 90";"80 | 70";"1x1 | 2x0";"";"1.2 | 1.1";"1.4 | 1.9";"2.8";"";"19 | 9";"10 | 10";"";"";"";"";"";"";"";"";""
"Brazil";"BRA";"Brasileiro U17";"30-06-2026 15:00";"NS";"Internacional U17";"";"";"Fluminense U17";"";"";"18 | 84";"48 | 68";"";"";"0.8 | 2.4";"";"8.4 | 5.3";"3";"0 | 67";"33";"20 | 70";"20 | 30";"60 | 0";"27 | 80";"40 | 100";"80 | 70";"80 | 30";"1x2 | 0x1";"29.4";"1.4 | 2";"2.5 | 0.6";"3.2";"43 | 51";"16 | 2";"10 | 10";"15 | 14";"15.3 | 14.6";"12.1";"7.7 | 5";"6 | 5.6";"3 | 2";"3 | 1.7";"4.8";""
"Brazil";"BRA";"Brasileiro U17";"30-06-2026 15:00";"NS";"Grêmio U17";"";"";"Atlético GO U17";"";"";"60 | 2";"65 | 20";"";"";"2 | 0.1";"";"5.5 | 9.5";"4";"50 | 50";"0";"60 | 0";"20 | 10";"20 | 90";"67 | 3";"80 | 10";"80 | 90";"40 | 100";"2x1 | 2x0";"27.2";"1.9 | 0.6";"1.3 | 3.6";"3.7";"54 | 40";"10 | 20";"10 | 10";"14.2 | 8.7";"11 | 20.5";"11.6";"4.5 | 10.3";"7 | 1.5";"";"";"";""
"Brazil";"BRA";"Brasileiro U17";"30-06-2026 15:00";"NS";"Fortaleza U17";"";"";"Bahia U17";"";"";"74 | 56";"58 | 54";"";"";"1.8 | 1";"";"";"8";"62 | 12";"25";"50 | 20";"30 | 40";"20 | 40";"60 | 33";"80 | 60";"70 | 60";"50 | 80";"1x1 | 1x0";"";"1.7 | 1.6";"0.9 | 1.4";"2.8";"";"3 | 14";"10 | 10";"";"";"";"";"";"";"";"";""
"Brazil";"BRA";"Brasileiro U17";"30-06-2026 15:00";"NS";"Cruzeiro U17";"";"";"São Paulo U17";"";"";"70 | 49";"82 | 31";"";"";"1.9 | 0.6";"";"";"5";"60 | 20";"20";"60 | 0";"10 | 60";"30 | 40";"63 | 20";"70 | 60";"90 | 40";"40 | 100";"1x2 | 1x1";"";"2.4 | 0.9";"1 | 1.6";"3";"";"6 | 15";"10 | 10";"";"";"";"";"";"";"";"";""
"Brazil";"BRA";"Brasileiro U17";"30-06-2026 16:00";"NS";"Palmeiras U17";"";"";"Athletico PR U17";"";"";"60 | 66";"100 | 78";"";"";"2.2 | 1.9";"";"";"6";"50 | 33";"17";"70 | 50";"10 | 40";"20 | 10";"73 | 63";"80 | 90";"90 | 60";"30 | 50";"0x1 | 1x1";"";"3.7 | 2.3";"1.3 | 1.1";"4.2";"";"1 | 7";"10 | 10";"";"";"";"";"";"";"";"";""
