"Country ";"Short";"League ";"Hour";"Status";"Home Team";"Result Home";"Result Visitor";"Visitor Team";"Odds";"Odds";"Casa | Fora";"Casa | Fora";"Global";"Casa | Fora";"Casa | Fora";"Casa | Fora";"Casa | Fora";"Global";"Casa | Fora";"Global";"Casa | Fora";"Casa | Fora";"Casa | Fora";"Casa | Fora";"Casa | Fora";"Casa | Fora";"Casa | Fora";"Casa | Fora";"Global";"Casa | Fora";"Casa | Fora";"Global";"Casa | Fora";"Casa | Fora";"Casa | Fora";"Casa | Fora";"Casa | Fora";"Global";"Casa | Fora";"Casa | Fora";"Casa | Fora";"Casa | Fora";"Global";"Global"
"United States";"USA";"USL League One";"01-07-2026 23:30";"NS";"Union Omaha";"";"";"Alta";"1.51";"5.18";"46 | 84";"51 | 54";"1";"54 | 41";"1.6 | 2.3";"61 | 40";"8.4 | 4";"3";"67 | 33";"0";"50 | 70";"10 | 20";"40 | 10";"53 | 77";"60 | 90";"90 | 80";"50 | 30";"2x1 | 1x2";"26.6";"1.5 | 1.6";"1.7 | 0.6";"2.7";"57 | 55";"1 | 4";"10 | 10";"14.8 | 8.3";"13.9 | 16.3";"8.9";"5.1 | 4.2";"5.3 | 3.2";"1.8 | 2.3";"2.7 | 2.3";"4.6";"5.1"
"United States";"USA";"NPSL";"01-07-2026 19:00";"NS";"Duluth";"";"";"Dakota Fusion";"";"";"66 | 49";"88 | 78";"";"";"1.8 | 1.6";"";"";"10";"60 | 30";"10";"50 | 50";"30 | 10";"20 | 40";"60 | 53";"80 | 60";"70 | 90";"50 | 50";"0x0 | 0x2";"";"2.6 | 2.3";"1.1 | 1.6";"3.8";"";"2 | 3";"10 | 10";"";"";"";"";"";"";"";"";"4.2"
"United States";"USA";"NPSL";"01-07-2026 20:00";"NS";"New Haven United";"";"";"Newport";"";"";"66 | 14";"78 | 68";"";"";"2.3 | 1";"";"";"";"";"";"70 | 25";"20 | 25";"10 | 50";"77 | 33";"90 | 50";"80 | 75";"30 | 75";"2x1 | 0x5";"";"2.3 | 2";"1.1 | 2.6";"4";"";"1 | 5";"10 | 8";"";"";"";"";"";"";"";"";"4.2"
"United States";"USA";"NPSL";"01-07-2026 20:00";"NS";"Hub City";"";"";"Virginia Dream";"";"";"2 | 63";"58 | 82";"";"51 | 47";"0.8 | 1.9";"64 | 53";"4.7 | 4.7";"";"";"";"22 | 60";"11 | 10";"67 | 30";"26 | 63";"33 | 70";"89 | 90";"78 | 40";"1x2 | 0x2";"20.4";"1.7 | 2.4";"3.2 | 1.2";"4.2";"42 | 49";"8 | 3";"9 | 10";"8 | 11.3";"9 | 12.5";"8.5";"4.7 | 5";"2.7 | 4.7";"1.7 | 2.5";"0.7 | 3.2";"4";"4.2"
"United States";"USA";"NPSL";"01-07-2026 20:00";"NS";"Ristozi";"";"";"Grove Soccer United";"";"";"56 | 38";"100 | 44";"";"48 | 48";"2.4 | 1.1";"56 | 54";"2.5 | 10";"";"";"";"80 | 30";"0 | 20";"20 | 50";"80 | 37";"80 | 50";"100 | 80";"20 | 70";"1x0 | 0x2";"21.9";"3.2 | 1.3";"1.4 | 1.9";"3.9";"52 | 44";"1 | 7";"10 | 10";"8 | 13";"9.8 | 13";"9.8";"5 | 5";"4.5 | 5";"1.7 | 2.5";"1.7 | 0.5";"3.2";"4.2"
"United States";"USA";"NPSL";"01-07-2026 20:00";"NS";"Philadelphia Ukrainians";"";"";"West Chester United";"";"";"42 | 32";"100 | 100";"";"60 | 53";"1.9 | 2.1";"96 | 66";"8.9 | 2.6";"10";"0 | 90";"10";"60 | 60";"10 | 30";"30 | 10";"63 | 70";"70 | 90";"90 | 70";"40 | 40";"3x1 | 1x2";"38.4";"3.7 | 4.7";"1.8 | 2.1";"6.2";"56 | 50";"3 | 2";"10 | 10";"33 | 13.4";"15.5 | 14.8";"16.2";"9 | 5.4";"11 | 7";"3 | 2.2";"1.5 | 3.4";"5";"4.2"
"United States";"USA";"NPSL";"01-07-2026 20:00";"NS";"Statesville";"";"";"Bristol Rhythm";"";"";"56 | 66";"75 | 75";"";"";"1.4 | 2.5";"";"";"";"";"";"44 | 80";"11 | 10";"44 | 10";"48 | 83";"56 | 90";"89 | 90";"56 | 20";"0x1 | 0x1";"";"2.2 | 2.2";"1.4 | 1.1";"3.5";"";"4 | 1";"9 | 10";"";"";"";"";"";"";"";"";"4.2"
"United States";"USA";"NPSL";"01-07-2026 20:00";"NS";"Flower City Union";"";"";"Rochester New York II";"";"";"60 | 25";"68 | 51";"";"";"1.5 | 0.9";"";"";"2";"50 | 0";"50";"40 | 20";"30 | 30";"30 | 50";"50 | 30";"70 | 50";"70 | 70";"60 | 80";"1x1 | 4x0";"";"2 | 1.5";"1.3 | 2.3";"3.6";"";"4 | 5";"10 | 10";"";"";"";"";"";"";"";"";"4.2"
"United States";"USA";"NPSL";"01-07-2026 20:00";"NS";"Minnesota Blizzard";"";"";"Siouxland United";"";"";"38 | 80";"41 | 85";"";"";"0.9 | 2.4";"";"";"5";"0 | 100";"0";"20 | 70";"30 | 30";"50 | 0";"30 | 80";"50 | 100";"70 | 70";"80 | 30";"1x1 | 0x0";"";"1.2 | 2.5";"1.9 | 0.7";"3.2";"";"4 | 1";"10 | 10";"";"";"";"";"";"";"";"";"4.2"
"United States";"USA";"NPSL";"01-07-2026 20:30";"NS";"Osner’s";"";"";"American SC New York";"";"";"7 | 42";"17 | 78";"";"";"0.2 | 1.3";"";"";"4";"50 | 25";"25";"0 | 30";"20 | 40";"80 | 30";"7 | 43";"20 | 70";"80 | 60";"100 | 70";"0x0 | 0x0";"";"0.5 | 2.3";"2.8 | 1.8";"3.7";"";"6 | 4";"10 | 10";"";"";"";"";"";"";"";"";"4.2"
"United States";"USA";"NPSL";"01-07-2026 20:30";"NS";"Alexandria Reds";"";"";"FC Frederick";"";"";"56 | 21";"58 | 75";"";"";"1.3 | 1.7";"";"";"7";"100 | 0";"0";"40 | 50";"10 | 20";"50 | 30";"43 | 57";"50 | 70";"90 | 80";"60 | 50";"1x2 | 0x2";"";"1.7 | 2.2";"1.4 | 2.4";"3.8";"";"6 | 5";"10 | 10";"";"";"";"";"";"";"";"";"4.2"
"United States";"USA";"NPSL";"01-07-2026 20:30";"NS";"Motown";"";"";"Jackson Lions";"";"";"52 | 52";"68 | 100";"";"54 | 47";"1.6 | 2.5";"61 | 54";"6.2 | 1.5";"4";"25 | 50";"25";"50 | 80";"10 | 10";"40 | 10";"53 | 83";"60 | 90";"90 | 90";"50 | 20";"1x3 | 0x1";"18.4";"2 | 4.3";"1.5 | 1.5";"4.6";"55 | 52";"4 | 1";"10 | 10";"13.7 | 6.5";"9.7 | 7";"10.6";"5 | 4.5";"6.7 | 5";"2.7 | 3.5";"2.3 | 1.5";"5";"4.2"
"United States";"USA";"NPSL";"01-07-2026 20:35";"NS";"Buffalo Stallions";"";"";"Niagara 1812";"";"";"0 | 2";"37 | 27";"";"";"0.6 | 0.2";"";"";"";"";"";"20 | 0";"0 | 20";"80 | 80";"20 | 7";"20 | 20";"100 | 80";"80 | 100";"1x2 | 4x0";"";"1.1 | 0.8";"3 | 4.4";"4.6";"";"6 | 7";"10 | 10";"";"";"";"";"";"";"";"";"4.2"
"United States";"USA";"NPSL";"01-07-2026 21:00";"NS";"Sioux Falls Thunder";"";"";"Joy St. Louis Park";"";"";"4 | 2";"37 | 44";"";"";"0.5 | 0.9";"";"";"10";"30 | 40";"30";"10 | 30";"20 | 0";"70 | 70";"17 | 30";"30 | 30";"80 | 100";"90 | 70";"0x2 | 2x3";"";"1.1 | 1.3";"2.9 | 3.1";"4.2";"";"6 | 5";"10 | 10";"";"";"";"";"";"";"";"";"4.2"
"United States";"USA";"WPSL";"01-07-2026 17:00";"NS";"Miss Kick W";"";"";"So Cal Union W";"";"";"70 | 42";"75 | 85";"";"";"2.3 | 2";"";"9.3 | 5.8";"";"";"";"70 | 60";"20 | 20";"10 | 20";"77 | 67";"90 | 80";"80 | 80";"30 | 40";"1x0 | 0x3";"27.5";"2.2 | 2.5";"1 | 1.8";"3.8";"";"1 | 2";"10 | 10";"20.5 | 14.6";"6.5 | 13.4";"13.4";"2 | 7.6";"10.5 | 6.6";"1 | 0.4";"0 | 0.4";"0.9";"0.9"
"United States";"USA";"WPSL";"01-07-2026 18:00";"NS";"Hattiesburg W";"";"";"LA Krewe Rush W";"";"";"2 | 49";"44 | 99";"";"";"0.5 | 2";"";"";"3";"0 | 67";"33";"10 | 60";"20 | 20";"70 | 20";"17 | 67";"30 | 80";"80 | 80";"90 | 40";"0x3 | 0x0";"";"1.3 | 2.9";"3.9 | 1.6";"4.8";"";"6 | 2";"10 | 10";"";"";"";"";"";"";"";"";"0.9"
"United States";"USA";"WPSL";"01-07-2026 20:00";"NS";"Chattanooga W";"";"";"Atlanta Fire W";"";"";"70 | 7";"44 | 24";"";"";"1.7 | 0.3";"";"";"4";"100 | 0";"0";"50 | 0";"20 | 30";"30 | 70";"57 | 10";"70 | 30";"80 | 70";"50 | 100";"1x0 | 2x1";"";"1.3 | 0.7";"1 | 2.8";"2.9";"";"6 | 8";"10 | 10";"";"";"";"";"";"";"";"";"0.9"
"United States";"USA";"WPSL";"01-07-2026 20:00";"NS";"Albany Rush W";"";"";"Merrimack Valley Hawks W";"";"";"46 | 60";"41 | 100";"";"34 | 53";"1 | 2";"32 | 44";"10 | 5.1";"2";"0 | 100";"0";"30 | 60";"10 | 20";"60 | 20";"33 | 67";"40 | 80";"90 | 80";"70 | 40";"1x2 | 0x3";"32.4";"1.2 | 3.4";"1.7 | 1.3";"3.8";"44 | 50";"5 | 4";"10 | 10";"12 | 17.2";"20.5 | 15.2";"17.8";"12.5 | 7";"6.5 | 9.6";"1 | 0.6";"0 | 0.6";"1.1";"0.9"
"United States";"USA";"WPSL";"01-07-2026 21:00";"NS";"Chicago House W";"";"";"Chicago KICS W";"";"";"88 | 2";"92 | 61";"";"";"2.2 | 0.7";"";"";"5";"60 | 20";"20";"70 | 20";"10 | 10";"20 | 70";"73 | 23";"80 | 30";"90 | 90";"30 | 80";"2x0 | 6x0";"";"2.7 | 1.8";"0.5 | 3.1";"4.1";"";"2 | 5";"10 | 10";"";"";"";"";"";"";"";"";"0.9"
"United States";"USA";"WPSL";"01-07-2026 21:00";"NS";"Milwaukee Torrent W";"";"";"Milwaukee Bavarian W";"";"";"63 | 74";"100 | 100";"";"46 | 68";"2.5 | 2.4";"40 | 67";"2.7 | 5.3";"7";"29 | 29";"43";"80 | 70";"10 | 30";"10 | 0";"83 | 80";"90 | 100";"90 | 70";"20 | 30";"0x4 | 1x3";"31.8";"5.5 | 4.4";"1.2 | 0.9";"6";"49 | 55";"1 | 3";"10 | 10";"15 | 23.2";"15.5 | 10";"17.5";"9.5 | 5.2";"8 | 12.2";"0.5 | 0.5";"1.5 | 0";"1.2";"0.9"
"United States";"USA";"WPSL";"01-07-2026 21:00";"NS";"Salvo W";"";"";"St. Croix W";"";"";"100 | 77";"100 | 78";"";"76 | 64";"2.7 | 2.3";"74 | 54";"7.5 | 7.9";"3";"33 | 33";"33";"90 | 70";"0 | 20";"10 | 10";"90 | 77";"90 | 90";"100 | 80";"10 | 30";"2x0 | 0x4";"30.2";"3.6 | 2.3";"0.3 | 0.8";"3.5";"62 | 55";"2 | 3";"10 | 10";"27.1 | 18.2";"6.4 | 8.6";"15.8";"3.5 | 5";"14 | 9";"0.2 | 0";"0.1 | 0";"0.2";"0.9"
"United States";"USA";"WPSL";"01-07-2026 23:00";"NS";"Portland Thorns II W";"";"";"Westside Timbers W";"";"";"100 | 52";"100 | 51";"";"";"3 | 1.1";"";"";"5";"80 | 0";"20";"100 | 30";"0 | 20";"0 | 50";"100 | 37";"100 | 50";"100 | 80";"0 | 70";"3x0 | 3x0";"";"3.5 | 1.5";"0.4 | 1.5";"3.4";"";"1 | 3";"10 | 10";"";"";"";"";"";"";"";"";"0.9"
"United States";"USA";"UWS";"01-07-2026 19:00";"NS";"Grand Rapids W";"";"";"Midwest United W";"";"";"70 | 49";"51 | 65";"";"";"2 | 1.5";"";"";"";"";"";"67 | 40";"0 | 30";"33 | 30";"67 | 50";"67 | 70";"100 | 70";"33 | 60";"2x0 | 1x1";"";"1.5 | 1.9";"1 | 1.6";"3";"";"6 | 4";"6 | 10";"";"";"";"";"";"";"";"";"0"
"United States";"USA";"UWS";"01-07-2026 20:00";"NS";"Baltimore Warriors W";"";"";"MSI Soccer W";"";"";"52 | 0";"68 | 14";"";"";"1.9 | 0.1";"";"";"3";"100 | 0";"0";"60 | 0";"10 | 10";"30 | 90";"63 | 3";"70 | 10";"90 | 90";"40 | 100";"0x2 | 1x0";"";"2 | 0.4";"1.5 | 3";"3.4";"";"3 | 5";"10 | 10";"";"";"";"";"";"";"";"";"0"
"United States";"USA";"UWS";"01-07-2026 20:00";"NS";"Baltimore Blast W";"";"";"Lancaster W";"";"";"49 | 2";"68 | 27";"";"";"1.4 | 0.6";"";"";"";"";"";"40 | 20";"20 | 0";"40 | 80";"47 | 20";"60 | 20";"80 | 100";"60 | 80";"0x1 | 4x0";"";"2 | 0.8";"1.6 | 3.4";"3.9";"";"2 | 4";"10 | 5";"";"";"";"";"";"";"";"";"0"
"United States";"USA";"UWS";"01-07-2026 21:00";"NS";"DeKalb County W";"";"";"Crystal Lake Force W";"";"";"18 | 42";"78 | 78";"";"";"1.4 | 1.5";"";"";"3";"0 | 67";"33";"40 | 40";"20 | 30";"40 | 30";"47 | 50";"60 | 70";"80 | 70";"60 | 60";"2x3 | 1x4";"";"2.3 | 2.3";"2.5 | 1.8";"4.4";"";"4 | 3";"10 | 10";"";"";"";"";"";"";"";"";"0"
"United States";"USA";"UWS";"01-07-2026 21:30";"NS";"Rockford Raptors II W";"";"";"Berber City W";"";"";"2 | 70";"44 | 100";"";"";"0 | 2.2";"";"";"";"";"";"0 | 60";"0 | 40";"100 | 0";"0 | 73";"0 | 100";"100 | 60";"100 | 40";"0x1 | 2x2";"";"1.3 | 3.2";"4.5 | 1";"5";"";"5 | 2";"6 | 5";"";"";"";"";"";"";"";"";"0"
"United States";"USA";"UWS";"01-07-2026 23:30";"NS";"United City II";"";"";"Internacional CA W";"";"";"70 | 42";"100 | 85";"";"";"2.4 | 1.9";"";"";"";"";"";"80 | 60";"0 | 10";"20 | 30";"80 | 63";"80 | 70";"100 | 90";"20 | 40";"1x2 | 2x3";"";"6 | 2.5";"1 | 1.8";"5.6";"";"1 | 3";"5 | 10";"";"";"";"";"";"";"";"";"0"
"Australia";"AUS";"QLD FQPL 1 Women";"01-07-2026 07:30";"NS";"Virginia United W";"";"";"Logan Lightning W";"";"";"42 | 4";"31 | 51";"";"33 | 47";"1.1 | 1.5";"35 | 53";"7.6 | 7.2";"10";"80 | 20";"0";"30 | 50";"20 | 0";"50 | 50";"37 | 50";"50 | 50";"80 | 100";"70 | 50";"0x3 | 0x1";"22";"0.9 | 1.5";"1.8 | 2.9";"3.6";"42 | 52";"7 | 5";"10 | 10";"6.8 | 10.8";"12.1 | 14.4";"11.8";"6.6 | 7.8";"3.4 | 5.8";"0.4 | 0.2";"0.5 | 0.6";"0.9";"1.3"
"Europe";"EUR";"Euro U19 Women";"01-07-2026 09:00";"NS";"Austria U19 W";"";"";"Switzerland U19 W";"";"";"66 | 88";"95 | 68";"";"67 | 59";"1.7 | 2.6";"73 | 58";"6.2 | 6.2";"";"";"";"50 | 80";"20 | 20";"30 | 0";"57 | 87";"70 | 100";"80 | 80";"50 | 20";"0x0 | 0x1";"20.9";"2.8 | 2";"1.1 | 0.5";"3.2";"59 | 57";"1 | 3";"10 | 10";"17.7 | 12.5";"3.6 | 8";"9.5";"1.7 | 3.6";"7.4 | 6.3";"0.7 | 0.8";"1 | 1.8";"2.2";""
"Europe";"EUR";"Euro U19 Women";"01-07-2026 12:00";"NS";"Spain U19 W";"";"";"Iceland U19 W";"1.06";"25.00";"100 | 52";"100 | 58";"3";"79 | 52";"2.4 | 1.3";"79 | 53";"5.6 | 5.2";"3";"100 | 0";"0";"70 | 40";"30 | 10";"0 | 50";"80 | 43";"100 | 50";"70 | 90";"30 | 60";"3x0 | 3x0";"20.4";"3.6 | 1.7";"0.3 | 1.5";"3.6";"70 | 51";"2 | 4";"10 | 10";"20.7 | 9.2";"2 | 8.8";"9.2";"1.3 | 3.8";"9.6 | 3.8";"0.9 | 0.8";"1.7 | 1";"2.2";""
"Finland";"FIN";"Women's Cup";"01-07-2026 13:00";"NS";"EBK W";"";"";"Honka W";"";"";"77 | 100";"100 | 88";"";"62 | 59";"2.7 | 2.6";"73 | 57";"2.8 | 3.6";"3";"33 | 33";"33";"90 | 80";"0 | 20";"10 | 0";"90 | 87";"90 | 100";"100 | 80";"10 | 20";"4x1 | 0x1";"14";"3.3 | 2.6";"0.8 | 0.3";"3.5";"59 | 58";"";"10 | 10";"9.3 | 9.4";"3.6 | 5.8";"7.6";"1.6 | 2";"5.6 | 6.2";"0.7 | 0.5";"1.6 | 0.5";"1.6";"0.8"
"Finland";"FIN";"Women's Cup";"01-07-2026 13:00";"NS";"HPS W";"";"";"SJK-j W";"";"";"77 | 66";"68 | 44";"";"";"2.2 | 1.7";"";"";"";"";"";"70 | 50";"10 | 20";"20 | 30";"73 | 57";"80 | 70";"90 | 80";"30 | 50";"3x2 | 0x0";"";"2 | 1.3";"0.8 | 1.1";"2.6";"";"";"10 | 10";"";"";"";"";"";"";"";"";"0.8"
"Finland";"FIN";"Women's Cup";"01-07-2026 13:00";"NS";"Åland United W";"";"";"KuPS W";"";"";"63 | 63";"100 | 99";"";"55 | 61";"2.2 | 2.7";"57 | 57";"3.4 | 5.4";"10";"10 | 70";"20";"70 | 90";"10 | 0";"20 | 10";"73 | 90";"80 | 90";"90 | 100";"30 | 10";"4x1 | 1x2";"23.9";"4 | 2.9";"1.2 | 1.2";"4.6";"51 | 56";"";"10 | 10";"13.6 | 15.8";"10 | 8.4";"9.8";"2.6 | 3.9";"6.2 | 6.9";"1.6 | 1.5";"1.4 | 1.2";"2.8";"0.8"
"Northern Ireland";"NIR";"Championship Women";"01-07-2026 15:30";"NS";"Ballymoney W";"";"";"Bangor Ladies W";"5.90";"1.30";"7 | 49";"75 | 100";"4";"48 | 59";"1.4 | 2.4";"43 | 51";"5.4 | 3.6";"2";"0 | 100";"0";"40 | 80";"20 | 0";"40 | 20";"47 | 80";"60 | 80";"80 | 100";"60 | 20";"0x6 | 1x4";"23.8";"2.2 | 3.4";"2.8 | 1.6";"5";"50 | 54";"5 | 3";"10 | 10";"11.9 | 12.4";"14.8 | 8.4";"13.2";"7.3 | 4.5";"6.2 | 8.2";"0.8 | 1";"0.9 | 0.1";"1.4";"1.1"
"World";"WOR";"Club Friendlies 3";"01-07-2026 08:00";"NS";"Qarabağ";"";"";"Metalist 1925 Kharkiv";"";"";"66 | 84";"82 | 41";"";"58 | 58";"1.7 | 1.7";"60 | 47";"5.2 | 6.5";"";"";"";"50 | 40";"20 | 50";"30 | 10";"57 | 57";"70 | 90";"80 | 50";"50 | 60";"1x2 | 0x1";"17.8";"2.4 | 1.2";"1.1 | 0.6";"2.6";"60 | 59";"1 | 2";"10 | 10";"12.5 | 7.8";"9.2 | 6.2";"7.2";"2.9 | 2.1";"6 | 3.4";"1.9 | 1.6";"2.7 | 2.2";"4.2";"2.1"
"World";"WOR";"Club Friendlies 3";"01-07-2026 09:00";"NS";"Austria Lustenau";"";"";"Young Boys";"";"";"70 | 2";"61 | 54";"";"54 | 27";"2 | 0.7";"51 | 24";"5.6 | 5.3";"";"";"";"60 | 20";"20 | 10";"20 | 70";"67 | 23";"80 | 30";"80 | 90";"40 | 80";"2x0 | 11x2";"22.4";"1.8 | 1.6";"1 | 4";"4.2";"53 | 36";"1 | 2";"10 | 10";"10 | 8.5";"8.9 | 17.5";"10.8";"3.6 | 9";"4 | 5";"1.9 | 1";"2.3 | 0";"2.6";"2.1"
"World";"WOR";"Club Friendlies 3";"01-07-2026 09:00";"NS";"Glentoran";"";"";"Kilmarnock";"";"";"63 | 60";"54 | 65";"";"66 | 49";"1.4 | 1.9";"60 | 44";"5.5 | 4.3";"";"";"";"30 | 60";"50 | 10";"20 | 30";"47 | 63";"80 | 70";"50 | 90";"70 | 40";"1x1 | 0x3";"18";"1.6 | 1.9";"1.2 | 1.3";"3";"59 | 49";"1 | 2";"10 | 10";"8.8 | 12.3";"3.6 | 11.5";"6.6";"1.7 | 4";"3.3 | 4.3";"0.7 | 2.2";"1 | 1.9";"2.9";"2.1"
"World";"WOR";"Club Friendlies 3";"01-07-2026 13:00";"NS";"Weiz";"";"";"Hartberg";"";"";"18 | 46";"65 | 48";"";"45 | 37";"1.3 | 1.1";"54 | 34";"5.7 | 5";"7";"0 | 71";"29";"40 | 30";"10 | 20";"50 | 50";"43 | 37";"50 | 50";"90 | 80";"60 | 70";"0x1 | 1x0";"24.7";"1.9 | 1.4";"2.5 | 1.7";"3.8";"53 | 43";"1 | 2";"10 | 10";"10.8 | 9.3";"12.4 | 16.9";"10.3";"6.4 | 4.9";"6.4 | 2.9";"1 | 1.3";"1.8 | 2.2";"3.2";"2.1"
"World";"WOR";"Club Friendlies 3";"01-07-2026 13:00";"NS";"Neuchâtel Xamax";"";"";"Sion";"";"";"32 | 80";"68 | 99";"";"47 | 55";"1.3 | 2.4";"47 | 55";"4.8 | 4.1";"10";"20 | 30";"50";"40 | 70";"10 | 30";"50 | 0";"43 | 80";"50 | 100";"90 | 70";"60 | 30";"1x2 | 0x2";"27.6";"2 | 2.9";"2.1 | 0.7";"3.8";"48 | 52";"1 | 2";"10 | 10";"12.2 | 14.9";"14.2 | 13.8";"10.1";"5.3 | 4.2";"4.5 | 6.2";"1.9 | 1.9";"1.4 | 2.6";"3.9";"2.1"
"World";"WOR";"Club Friendlies 3";"01-07-2026 13:00";"NS";"Qarabağ";"";"";"Ferencvárosi";"";"";"66 | 84";"82 | 68";"";"58 | 56";"1.7 | 2.1";"60 | 53";"5.2 | 5.6";"5";"40 | 20";"40";"50 | 60";"20 | 30";"30 | 10";"57 | 70";"70 | 90";"80 | 70";"50 | 40";"1x2 | 0x2";"23.2";"2.4 | 2";"1.1 | 0.6";"3";"60 | 55";"1 | 2";"10 | 10";"12.5 | 13.9";"9.2 | 10.7";"8.9";"2.9 | 3.3";"6 | 5.5";"1.9 | 2";"2.7 | 2.8";"4.7";"2.1"
"World";"WOR";"Club Friendlies 3";"01-07-2026 13:30";"NS";"Austria Salzburg";"";"";"WSG Tirol";"3.64";"1.86";"66 | 28";"58 | 31";"2";"48 | 46";"1.5 | 0.9";"46 | 35";"5.4 | 8.9";"10";"30 | 50";"20";"30 | 20";"60 | 30";"10 | 50";"50 | 30";"90 | 50";"40 | 70";"70 | 80";"2x2 | 0x0";"19.6";"1.7 | 0.9";"1.1 | 2.2";"3";"49 | 44";"1 | 2";"10 | 10";"9.2 | 10.3";"9.3 | 10.4";"8.4";"4.6 | 4.3";"4.2 | 3.7";"2.1 | 2";"2.2 | 1.1";"3.7";"2.1"
"World";"WOR";"Club Friendlies 3";"01-07-2026 13:30";"NS";"Cham";"";"";"Grasshopper";"6.64";"1.33";"42 | 63";"68 | 51";"2";"54 | 46";"1.8 | 1.4";"59 | 50";"6.2 | 6.3";"2";"0 | 100";"0";"50 | 40";"30 | 20";"20 | 40";"60 | 47";"80 | 60";"70 | 80";"50 | 60";"1x1 | 2x0";"24.2";"2 | 1.5";"1.8 | 1.2";"3.2";"56 | 46";"1 | 2";"10 | 10";"12.3 | 12.3";"9.7 | 14.1";"9.7";"4.5 | 4.4";"5.3 | 5.2";"2.2 | 2.7";"1.7 | 2.6";"4.6";"2.1"
"World";"WOR";"Club Friendlies 3";"01-07-2026 14:00";"NS";"Großschwarzenlohe";"";"";"Greuther Fürth II";"";"";"10 | 32";"48 | 48";"";"";"0.7 | 1.2";"";"";"";"";"";"20 | 40";"10 | 0";"70 | 60";"23 | 40";"30 | 40";"90 | 100";"80 | 60";"2x3 | 1x3";"";"1.4 | 1.4";"2.7 | 2.1";"3.8";"";"1 | 2";"10 | 10";"";"";"";"";"";"";"";"";"2.1"
"World";"WOR";"Club Friendlies 3";"01-07-2026 14:00";"NS";"SC Paderborn 07 U23";"";"";"SC Wiedenbrück";"";"";"74 | 52";"54 | 34";"";"";"1.8 | 1.1";"";"";"9";"44 | 33";"22";"50 | 30";"30 | 20";"20 | 50";"60 | 37";"80 | 50";"70 | 80";"50 | 70";"1x1 | 2x0";"";"1.6 | 1";"0.9 | 1.5";"2.5";"";"1 | 2";"10 | 10";"";"";"";"";"";"";"";"";"2.1"
"World";"WOR";"Club Friendlies 3";"01-07-2026 14:00";"NS";"Luckenwalde";"";"";"VfL Halle";"";"";"56 | 56";"27 | 68";"";"";"0.9 | 1.8";"";"";"7";"29 | 29";"43";"20 | 50";"30 | 30";"50 | 20";"30 | 60";"50 | 80";"70 | 70";"80 | 50";"0x1 | 0x1";"";"0.8 | 2";"1.4 | 1.4";"2.8";"";"1 | 2";"10 | 10";"";"";"";"";"";"";"";"";"2.1"
"World";"WOR";"Club Friendlies 3";"01-07-2026 15:30";"NS";"Montrose";"";"";"Civil Service Strollers";"";"";"32 | 0";"48 | 34";"";"48 | 37";"0.9 | 1.1";"40 | 33";"5.1 | 6.2";"";"";"";"20 | 30";"30 | 20";"50 | 50";"30 | 37";"50 | 50";"70 | 80";"80 | 70";"1x1 | 0x1";"21.5";"1.4 | 1";"2.1 | 3";"3.8";"48 | 39";"1 | 2";"10 | 10";"9.1 | 6.2";"12.4 | 15.2";"10.2";"5.6 | 7.5";"3.7 | 3.5";"2 | 1.8";"1.3 | 1";"3";"2.1"
"World";"WOR";"Club Friendlies 3";"01-07-2026 21:00";"NS";"Spartak Moskva";"";"";"Spartak Kostroma";"";"";"74 | 63";"41 | 41";"";"61 | 63";"1.6 | 1.3";"66 | 72";"8.1 | 8.2";"";"";"";"40 | 30";"40 | 40";"20 | 30";"53 | 43";"80 | 70";"60 | 60";"60 | 70";"1x1 | 1x1";"17.8";"1.2 | 1.2";"0.9 | 1.2";"2.2";"58 | 54";"1 | 2";"10 | 10";"12.7 | 9.9";"6.9 | 6";"7";"2.8 | 3";"4.3 | 4";"2 | 1.8";"2.6 | 2";"4.2";"2.1"
"World";"WOR";"Club Friendlies 3";"01-07-2026 21:00";"NS";"Nürnberg";"";"";"Legia Warszawa";"";"";"66 | 80";"54 | 51";"";"49 | 52";"1.6 | 2.3";"45 | 48";"6.5 | 5.5";"";"";"";"40 | 70";"40 | 20";"20 | 10";"53 | 77";"80 | 90";"60 | 80";"60 | 30";"1x1 | 0x1";"25.6";"1.6 | 1.5";"1.1 | 0.7";"2.4";"49 | 48";"1 | 2";"10 | 10";"13.9 | 11.9";"13.6 | 11.8";"7.7";"4.3 | 3.4";"4.1 | 3.6";"2.1 | 2";"2.2 | 2.3";"4.3";"2.1"
"World";"WOR";"Club Friendlies 3";"01-07-2026 21:00";"NS";"Universitatea Cluj";"";"";"Vojvodina";"";"";"70 | 66";"31 | 61";"";"43 | 48";"1.3 | 2.1";"39 | 43";"8.9 | 5.6";"";"";"";"30 | 60";"40 | 30";"30 | 10";"43 | 70";"70 | 90";"60 | 70";"70 | 40";"1x0 | 1x2";"24.2";"0.9 | 1.8";"1 | 1.1";"2.4";"46 | 49";"1 | 2";"10 | 10";"9.7 | 12";"14.5 | 12.1";"7.2";"3.7 | 3.9";"3 | 3.7";"3 | 2.6";"1.9 | 3.1";"5.3";"2.1"
